User,Comment,Likes,Published At,Time Ago
@truestdude,Saw footage of 1 of the terrorists taking a selfie wt 1 of the security team members. He shud be fired immediately & investigated for possibly being in on this shit,0,2021-01-08T00:37:00Z,2021-01-08T00:37:32Z
@cococrisp8959,This is why real Americans consider the Republikkklan party to be the Russian government.,0,2021-01-08T00:09:49Z,2021-01-08T00:09:49Z
@sunnydel4972,Wow!!!!!!!!!!!!!,0,2021-01-08T00:06:49Z,2021-01-08T00:06:49Z
@pmartin7397,The cops let them in and welcomed them taking selfies with the protesters !,0,2021-01-07T23:47:10Z,2021-01-07T23:47:10Z
@ruffadamsthegreat.2662,"Why do I feel I gotta vet your stories.
Ijs☺️",0,2021-01-07T23:45:25Z,2021-01-07T23:45:25Z
@dewinurreborn6691,"Lots of members of congress laptops are stolen, including Pelosi, Sciff, Schumaker, Maxine Waters,Mc Conell, Nader etc....wow, I really want to see what are inside of it, must be wild like pedophilias, sacrifies, adrenochrome, corruption etc..........Laptops from Hell....👹🍕👹🍕👹🍕👹🍕👹🍕👹🍕👹",0,2021-01-07T23:43:32Z,2021-01-07T23:43:32Z
@ruffadamsthegreat.2662,Wat???😆,0,2021-01-07T23:42:57Z,2021-01-07T23:43:23Z
@deniseemond9263,"I would love to see him arrested , handcuffed and taken away as he leaves the White House.",1,2021-01-07T23:19:59Z,2021-01-07T23:19:59Z
@deniseemond9263,Trump wanted to be a dictator. Make no mistake Trump told his followers to go fight. I listened to his discussing rally.,0,2021-01-07T23:18:04Z,2021-01-07T23:18:04Z
@deniseemond9263,We see them clearly and shame on them,0,2021-01-07T23:16:24Z,2021-01-07T23:16:24Z
@daniellerner2936,Why is this man so angry?,0,2021-01-07T23:15:29Z,2021-01-07T23:15:29Z
@deniseemond9263,"My brother and his wife are Trump supporters. Needless to say he won’t speak to me. But that’s ok, because I have no respect for him.",0,2021-01-07T23:04:08Z,2021-01-07T23:04:08Z
@Schlotzinger,"Cenk, did you have a script for that speech? I guess not. It just exploded. I love that. 
And you're right: the rest of the world is shocked just shaking heads. It's unbelievable what happened and you need to get back your country.",0,2021-01-07T23:01:52Z,2021-01-07T23:01:52Z
@deniseemond9263,Traitors!!!!,0,2021-01-07T23:00:04Z,2021-01-07T23:00:04Z
@deniseemond9263,I hope that you suggest that our government or FBI go over pictures and find and arrest as many of those people as they can find. This was an act of war against their own country in my opinion. They are committing treason. They should be hung!!!,0,2021-01-07T22:57:40Z,2021-01-07T22:57:40Z
@marion.waithe2301,Banana Republic???? They're more sensible than Americans.,1,2021-01-07T22:51:04Z,2021-01-07T22:51:04Z
@CAPTALISM,The young turks are literally the new Main stream media.,1,2021-01-07T22:46:30Z,2021-01-07T22:46:30Z
@jasonabrian2763,If this is TYT content then why isn't it on the main website. Ads every 3 damn mins...,0,2021-01-07T22:36:41Z,2021-01-07T22:36:41Z
@bowragak,Still begging for money geee....give it up. you're not a news organisation... you dont do your own reporting you just regurgitate other people stories... sorry 1.51 in and you are begging...,0,2021-01-07T22:36:00Z,2021-01-07T22:36:00Z
@Paintguy75,"There is a rumor roaming around that they will all be back on January 19th & 20th to ""finish the job"". Let's hope DCPD, Capitol Police and the Secret Service are actually up to snuff this time.",0,2021-01-07T22:26:18Z,2021-01-07T22:26:18Z
@Ryang403,OH COME ON! IT'S ORBVERIOUSLY BLACK LIFES MATTER BEHIND THIS! THE PROTERSTARS WERE BLACK PEOPLE MADE UP WITH MAKE UP TO LOOK WHITE! ITS ANTIFA! ITS VANESWAYLA!! ALL FAKE NEWS AS MR DONALD SIR  SAYS!  IT'S BECAUSE THEY HATE A TRUE PAPERTRICK LIKE MR DONALD SIR!  ITS BECAUSE THEY STOOL THE ELIICTION!!  THE DEEMOONKRATS [ SEE HOW KLEAVER I WAS THER!!] ARE TO BLANEE FOR THIS !!,0,2021-01-07T22:11:07Z,2021-01-07T22:12:44Z
@matcatameba,This man will never be trustworthy and must be removed.  We try to shame him into becoming a good American but he just does what he wants anyway.,1,2021-01-07T22:04:28Z,2021-01-07T22:04:28Z
@joshuaciresoli2927,Like the Reichstag attack in 1933,0,2021-01-07T22:00:32Z,2021-01-07T22:00:32Z
@DJDirtyEars,"As a right wing libertarian, it's easy for me to condemn the actions of the morons who stormed the capitol building because I've been condemning non-peaceful protests since June. Consistency isn't as hard as The Young Turks make it look.",0,2021-01-07T21:56:43Z,2021-01-07T21:56:43Z
@jeremystone0105,Cenk Who’s gonna narrate the audio book!?,0,2021-01-07T21:56:19Z,2021-01-07T21:56:19Z
@xadoyamen2356,I knew it would go down this way,0,2021-01-07T21:52:27Z,2021-01-07T21:52:27Z
@Jellofreeze,@14:20 - 15:00 ......pure gold !,0,2021-01-07T21:50:42Z,2021-01-07T21:50:42Z
@hekatsees9449,"Cenk is pissed off...  It’s a shame, Tr*mp isn’t worthy of even anger. He deserves to be completely forgotten, at least for a couple of years. Media blackout on Tr*mp & his, so we have a chance of healing... And the domestic terrorists who stormed the Capital, need to be prosecuted as terrorists... Like, now... No fanfare, just action...",0,2021-01-07T21:47:11Z,2021-01-07T21:51:33Z
@susanosburn918,"Not all Republicans are as you say.  Trump has had to endure the left all four years.  The left have  disrupted  his four year services as our President.  Bogus Russian investigation , bogus impeachment, wasted time and money.",0,2021-01-07T21:45:02Z,2021-01-07T21:45:02Z
@Artist2478,"This is Domestic Terrorist. This is anti-democracy and Un-American. A act against the government to overtake a election is a coup and it is Terrorism. Everyone who is not outside as a peaceful protester. Needs to be arrested and charged. Along with anyone carrying unlawfully weapons. Anyone of you fanatic Trump supporters who support these coup attempts are Un-American. And are traitors to this country and a threat to our democracy. There was no fraud in the election. Your vote counted. Your vote was just not in the majority. You cannot just change the election result because you lost and you do not like it. Trying to do so is a coup against the government and our democracy.                                                  

    Also just so you know as the years go on in America. It'll be harder and harder for the right to win elections. Because the younger Generations are more Progressive than the older Generations. So every time we have an election and the right loses is there going to be a coup because they don't agree with results? The right as years go by will be less and less of the majority.",0,2021-01-07T21:35:21Z,2021-01-07T21:35:21Z
@thessyjewell9316,COPS LITERALLY TOOK SELFIES WITH TERRORISTS. SMDH.,0,2021-01-07T21:34:23Z,2021-01-07T21:34:23Z
@thessyjewell9316,WE'RE THE SHITHOLE CAPITAL NOW.  THANKS TRUMP,0,2021-01-07T21:29:42Z,2021-01-07T21:29:42Z
@TheJorge2010,"Here is why the capitols forces didn’t react to their form of protest. it’s because they were out gunned they tucked tail when a hoard of trigger happy idiots kicked the door in,  it’s easy to bully peaceful unarmed protesters. But when terrorist with assault rifles show they’re even willing to take selfie’s with them. Cowards!!!!",0,2021-01-07T21:25:38Z,2021-01-07T21:25:38Z
@magkendall2843,"I saw this coming. Trump is stir crazy. Psychotic. 
Remove him.",1,2021-01-07T21:13:58Z,2021-01-07T21:13:58Z
@mokeish,So it's treason then.,0,2021-01-07T21:13:48Z,2021-01-07T21:19:30Z
@mokeish,"SHOTS FIRED, THE SAVAGES ARE RIOTING, THE COPS ARE SUPPORTING THE RIOTS",0,2021-01-07T21:10:36Z,2021-01-07T21:12:52Z
@fasilmerenu626,King trmp never liked American he loved there ignorant to milk them until he sets-Fidel he is fascist his followers are complicit with his own country sabotage and Putin is laughing out loud how Americans democracy is a build on sand go Putin,0,2021-01-07T21:09:26Z,2021-01-07T21:09:26Z
@tonypalomino4253,Fat Cenk move over let Jimmy take over.,0,2021-01-07T21:08:01Z,2021-01-07T21:08:01Z
@davidbarry494,He almost said Banana Republican. But that works so lets use it.,0,2021-01-07T21:04:12Z,2021-01-07T21:04:12Z
@michaellino793,Its time for the adults to take over and punish the kids.,0,2021-01-07T20:59:10Z,2021-01-07T20:59:10Z
@Raptor302,"Confederates -> Segregationists -> Tea Partiers -> Trump Supporters
 
Welcome to the Hall of Shame.",0,2021-01-07T20:57:48Z,2021-01-07T20:57:48Z
@fasilmerenu626,Turks are the same like Americans no democracy in America it’s fake,0,2021-01-07T20:54:25Z,2021-01-07T20:54:25Z
@arlenecampbell2454,Corona will lock us them for us.a lot of them had on no mask,0,2021-01-07T20:50:49Z,2021-01-07T20:50:49Z
@rpena,The answer is 100% yes. This was an attempted coup. They should be prosecuted to the full extent of the law!,0,2021-01-07T20:48:35Z,2021-01-07T20:48:35Z
@seth2118,The left wing controls the media and actually censors conservatives,0,2021-01-07T20:47:50Z,2021-01-07T20:47:50Z
@lamontwaters510,Trial by combat? Rudy been watching too much game of thrones.,0,2021-01-07T20:40:21Z,2021-01-07T20:40:21Z
@johnkrupp4797,No institutional racism huh?🤷‍♂️😢,0,2021-01-07T20:39:53Z,2021-01-07T20:39:53Z
@johnkrupp4797,No institutional racism huh?🤷‍♂️😢,0,2021-01-07T20:39:48Z,2021-01-07T20:39:48Z
@DMm39,He is crazy!!! Take him out!! He's  probably thinkingcto do something worst!!! He is sick,0,2021-01-07T20:21:27Z,2021-01-07T20:21:27Z
@victorlewis7935,I am not surprised at the events that happened yesterday!!!!!,0,2021-01-07T20:18:48Z,2021-01-07T20:18:48Z
@jamoore2581,I love the Turks. But come on with all these commercials,0,2021-01-07T20:14:47Z,2021-01-07T20:14:47Z
@aaronsande,"Prison for those treasonous scum, unemployment for the cops who enabled it and TOOK MOTHERFUCKING SELFIES!!!!!!",1,2021-01-07T20:06:39Z,2021-01-07T20:06:39Z
@JamesSmith-ux9xn,"not violent, no weapons from the protestors. This is sensationalism. A cop shot an unarmed woman. A veteran. Do people not realize this isn't the left vs the right? This is freedom vs corruption.",0,2021-01-07T20:02:00Z,2021-01-07T20:02:52Z
