User,Comment,Likes,Published At,Time Ago
@tookimtan5601,I used to have high regards for CNN and Jake Tapper but not anymore. Now we know who is the purveyor of FAKE NEWS. Everyone who watches the court case live can see the obvious lies of AH. Arena’s statement that verdicts should be based on statistics rather than evidence is so ridiculous. CNN condone DV if it is committed by women against men. Shame on you,1,2022-06-25T19:08:05Z,2022-06-25T19:08:05Z
@joseamieva2168,"CNN should be ashamed of themselves.  I have always been a proud leftist, but this is just an egregious stance.  Anyone who watched the Amber Heard trial objectively could tell you that AH is 100% the abuser.  It’s not even close; the mountain of evidence was against HER.   

This made me so sad.  I won’t be tuning in to CNN for my news going forward :(",1,2022-06-25T14:46:23Z,2022-06-25T14:46:23Z
@ohlookitsadumbperson1169,"Tsk tsk tsk, so biased lol",2,2022-06-25T14:03:04Z,2022-06-25T14:03:04Z
@trudyjoseph5656,this just shows  even more that cnn is and have always been on the side of lies,0,2022-06-25T12:36:01Z,2022-06-25T12:36:01Z
@electrictofumuffins6384,"Im surprised people dont know she is reading a script 100% of the time. She was picked for her ability to read the script convincingly! Ask yourself, what else is she/they lying about?",1,2022-06-25T07:38:44Z,2022-06-25T07:42:19Z
@denisewhorms2508,amber set women back with her lies. How unfortunate that these people haven't really followed the story.,1,2022-06-25T02:08:08Z,2022-07-15T04:44:22Z
@denisewhorms2508,I don't agree with these guys. The evidence was on johnnys side. I believe johnny depp.,2,2022-06-25T02:05:33Z,2022-06-25T02:05:33Z
@jocelyngibbs2772,Did she watch the trial?,1,2022-06-24T17:23:43Z,2022-06-24T17:23:43Z
@tonyboss5026,"CNN... WTF! With all the evidence and facts that was displayed to the whole world... you have the audacity, or rather... the effrontery to air this bias manipulative video!
Thanks to the Judge who allowed the trial of the case to be televised! The real victims of DV would never have had justice and the world would never had know the truth!
CNN you are just as bad as FOX... 🤦🏾‍♂️",1,2022-06-24T09:27:16Z,2022-06-24T09:27:16Z
@Disinterested1,"This sickening warping of fact is why CNN deserves to collapse as an entity
calls it's self news
while openly supporting a proven domestic abuser in an ongoing attack on the victim while also trying to tie real victims to this dumpster fire of lies!
enjoy obscurity
you earned it with your own poison",1,2022-06-24T01:02:30Z,2022-06-24T01:02:30Z
@c_rix,Believe due process of law.,1,2022-06-24T00:29:42Z,2022-06-24T00:29:42Z
@julestielens6988,Areva is a total pathetic nono,1,2022-06-23T23:06:15Z,2022-06-23T23:06:15Z
@kenberry8504,"If Areva Martin thinks the jury got it wrong, she really needs to listen to the testimony again.  Other than Areva, and a few other staunch feminists in the media, nobody believed anything Amber Heard said.",1,2022-06-23T21:16:56Z,2022-06-23T21:16:56Z
@fudds2251,"Will you address the “truth to power” claim? AH had the Sun & Maxwell News Corp, Washington Post, ACLU, Elon Musk and entire Me Too movement behind her. Fallacy of JD as a powerful man…. It was a David & Goliath moment, sure, but AH was not David.",1,2022-06-23T14:00:30Z,2022-06-23T14:00:30Z
@Brad-tu7zs,"Yeah,  Johnny is so powerful that he was blacklisted and lost tens of millions of dollars based on nothing but a (false) accusation that a woman made against him...  because you know,  women have absolutely zero power 😔",1,2022-06-23T13:41:12Z,2022-06-23T13:41:12Z
@frankiestevens2206,This is a new low by CNN it’s so surprising when you think they can’t get any more ridiculous with their manipulation they do it again how are they still operating!!!,1,2022-06-23T12:04:28Z,2022-06-23T12:04:28Z
@frankiestevens2206,You’s realise that’s why nobody watches CNN because of your soft manipulation,1,2022-06-23T11:57:46Z,2022-06-23T11:57:46Z
@fictionjunkie,"Jake Tapper I'm disappointed in this coverage, I'm disappointed in the narrative it's adopting trying to make this about the ""greater ramifications"" this trial was about this case specifically not a movement. I found your guest Areva Martin somewhat disingenuous far more concerned about the implications on causes then this specific case and when she had to bring up statistics instead of evidence and truths specific to this case it makes me feel that she doubts Amber Heard's credibility. Yes false allegations are rare but Amber Heard's own testimony is enough to make any reasonable person doubt her.  The MeToo movement is overall a good thing but it has flaws and in this case it has been exploited, own it, be better, move forward but ignoring inconvenient truths and insulating bad faith actors rather than dealing with systemic flaws would be countering the entire point of the movement.",1,2022-06-23T05:39:51Z,2022-06-23T05:39:51Z
@fictionjunkie,"1. Jake Tapper you misconstrued what the judge said, there were 3 separate counts two had to do with the online article's title those counts were specific to the title the third count was geared specifically towards the article.",1,2022-06-23T05:00:39Z,2022-06-23T05:00:39Z
@PunditKING,"The true end of CNN. Ppl going on their shows not knowing anything of what they are talking about as an ""expert"" and haven't  investigated ""BOTH"" sides or in this case weirdly haven't watched the court case. But instead picks a side just on gender. Also how they edit things to manipulate the narrative, caught out like NBC, bet they have been doing it for soooo long they think it's their right to lie to us.  This network is sadly not trustworthy anymore. Shame CNN shame.",1,2022-06-23T03:39:06Z,2022-06-23T03:39:06Z
@HarshJ_ohn,"Maybe the legal analysts could differentiate between the 2 pictures of Amber when she got trl, 2 different colour pictures or even 2 pictures of spilled wine 🍷.",1,2022-06-23T02:34:11Z,2022-06-23T02:34:11Z
@audioforceone8711,https://youtu.be/8x3n86R4EOA,0,2022-06-22T22:41:29Z,2022-06-22T22:41:29Z
@startsmart4740,BIAS CNN 🤨🤨🤨🤨🤨,1,2022-06-22T21:59:11Z,2022-06-22T21:59:11Z
@samk9983,Why does CNN even exist?,2,2022-06-22T19:55:42Z,2022-06-22T19:55:42Z
@goforgrim,"The secondary benefit of this trial was showing the uninformed, narrative-driven mentality certain major media outlets chose as their hill to die on, which can be speculatively extrapolated out to how many other news stories and issues.",1,2022-06-22T10:38:38Z,2022-06-22T10:38:38Z
@grimmig13,Martin having a thing on autism behind her is oddly appropriate...,0,2022-06-22T03:47:54Z,2022-06-22T03:47:54Z
@michaelsong5555,"This is why the Dislike bar was removed from YT (at the time of writing, 1K likes, 26K dislikes).  Seriously CNN.  You're spouting BS all over the place.",0,2022-06-21T23:43:45Z,2022-06-21T23:43:45Z
@gooze4244,CNN on a nosedive 🤣🤣. Tell me you didn’t do any research on a topic before talking about it without telling me,0,2022-06-21T22:29:10Z,2022-06-21T22:29:10Z
@icarsdrm,This is why people leave left-wing media including me.,0,2022-06-21T21:09:22Z,2022-06-21T21:09:22Z
@lizbrown6943,Area should be ashamed. Black men were lynched and sent to prison because women lied. Fame is not coming her way. She IGNORES her history. Shame!,0,2022-06-21T18:59:07Z,2022-06-21T18:59:07Z
@whobitmyname,This just illustrates the massive difference between someone who watched the case and someone who is only paid to talk about it.,1,2022-06-21T15:27:09Z,2022-06-21T15:27:09Z
@Chaoxide666,If this girl is a analyst she must not be a very good one,0,2022-06-21T12:35:38Z,2022-06-21T12:35:38Z
@robertmarks2379,#MEPOO,0,2022-06-21T11:05:08Z,2022-06-21T11:05:08Z
@thiamonroe9413,"So these folks didn't actually see how many legal analysts feel the UK wasn't legally sound? And it's troubling that the jury can listen to re recordings of her abusing him and admitting to physical assault? They can't see fake tears and inconsistency? And they were swayed by cameras? Less than 10% of women like, but it's inconceivable that she's one of them?",0,2022-06-21T06:29:45Z,2022-06-21T06:29:45Z
